id,target
3327,0.16741684
3328,0.280912
3329,0.24102539
3330,0.24167709
3331,0.20748478
3332,0.46914148
3333,0.1530883
3334,0.25168458
3335,0.19219013
3336,0.07198907
3337,0.123466015
3338,0.45796525
3339,0.5401025
3340,0.38671857
3341,0.4066379
3342,0.29319924
3343,0.259454
3344,0.20321788
3345,0.55698043
3346,0.27048445
3347,0.14985363
3348,0.33799917
3349,0.16650824
3350,0.4044929
3351,0.1982191
3352,0.2992556
3353,0.29165173
3354,0.32033563
3355,0.7355945
3356,0.21538305
3357,0.30685392
3358,0.3252617
3359,0.4937491
3360,0.23219556
3361,0.2815363
3362,0.33552763
3363,0.39861107
3364,0.17155915
3365,0.16422641
3366,0.26549432
3367,0.26282635
3368,0.4356829
3369,0.2444241
3370,0.1657695
3371,0.13547271
3372,0.46457553
3373,0.2146986
3374,0.23581332
3375,0.44935814
3376,0.29865557
3377,0.31709903
3378,0.29983768
3379,0.15170442
3380,0.3382807
3381,0.57353956
3382,0.31790194
3383,0.28112292
3384,0.55187535
3385,0.18356192
3386,0.24248248
3387,0.14857842
3388,0.5662901
3389,0.25474972
3390,0.12956032
3391,0.1887259
3392,0.30067277
3393,0.11748693
3394,0.20195794
3395,0.5049994
3396,0.23964173
3397,0.099188775
3398,0.19009738
3399,0.31447425
3400,0.4937927
3401,0.11264072
3402,0.19113551
3403,0.1559017
3404,0.24125311
3405,0.13311417
3406,0.18449298
3407,0.36171085
3408,0.45642194
3409,0.21225603
3410,0.12496398
3411,0.3281731
3412,0.64677286
3413,0.24078298
3414,0.23138618
3415,0.41732994
3416,0.3106632
3417,0.4309791
3418,0.15633558
3419,0.21078296
3420,0.40481448
3421,0.5608669
3422,0.16465566
3423,0.3511109
3424,0.20218597
3425,0.19613986
3426,0.10572855
3427,0.3755482
3428,0.24683057
3429,0.4654918
3430,0.17445385
3431,0.39471093
3432,0.28040624
3433,0.25401565
3434,0.31750464
3435,0.23326418
3436,0.24178596
3437,0.2291199
3438,0.2086978
3439,0.23837793
3440,0.14636967
3441,0.3155563
3442,0.3635405
3443,0.11605436
3444,0.5174849
3445,0.37681514
3446,0.23428777
3447,0.23565373
3448,0.114111766
3449,0.4782184
3450,0.43973628
3451,0.23212235
3452,0.31770408
3453,0.21206874
3454,0.24120972
3455,0.1715517
3456,0.42772466
3457,0.23667811
3458,0.40888602
3459,0.09936133
3460,0.2129654
3461,0.24005856
3462,0.30250818
3463,0.4010475
3464,0.22240472
3465,0.24301592
3466,0.21219349
3467,0.12834539
3468,0.23398086
3469,0.11282326
3470,0.15715884
3471,0.19715138
3472,0.524494
3473,0.13754302
3474,0.086053565
3475,0.29855642
3476,0.24962132
3477,0.53531915
3478,0.63219583
3479,0.20092672
3480,0.21593675
3481,0.4087901
3482,0.24709216
3483,0.16567105
3484,0.24526952
3485,0.24827887
3486,0.41476858
3487,0.24284124
3488,0.15205087
3489,0.65706384
3490,0.44712695
3491,0.49047124
3492,0.45974755
3493,0.28748053
3494,0.404368
3495,0.33413586
3496,0.17750563
3497,0.17689821
3498,0.47064802
3499,0.40908146
3500,0.17635491
3501,0.19961247
3502,0.15791607
3503,0.11412836
3504,0.28798127
3505,0.10209416
3506,0.4133921
3507,0.31699714
3508,0.37150994
3509,0.20927782
3510,0.11404945
3511,0.23518376
3512,0.3402558
3513,0.67046726
3514,0.25181618
3515,0.25438482
3516,0.18116574
3517,0.58496207
3518,0.22582889
3519,0.25199533
3520,0.14963636
3521,0.29548848
3522,0.3204569
3523,0.18211147
3524,0.19601578
3525,0.17493932
3526,0.1416772
3527,0.2821079
3528,0.3097881
3529,0.09855514
3530,0.20405385
3531,0.1101266
3532,0.22729795
3533,0.26925042
3534,0.2500202
3535,0.24872471
3536,0.23460123
3537,0.2314802
3538,0.3031063
3539,0.12308172
3540,0.54179025
3541,0.15979764
3542,0.24438272
3543,0.24815911
3544,0.19304153
3545,0.10343204
3546,0.15458673
3547,0.14658195
3548,0.05617177
3549,0.42947096
3550,0.30980554
3551,0.16195938
3552,0.234239
3553,0.27732348
3554,0.23462653
3555,0.27497095
3556,0.3379807
3557,0.29934618
3558,0.20158058
3559,0.42989755
3560,0.22768511
3561,0.12713923
3562,0.19087145
3563,0.21305133
3564,0.18581617
3565,0.10401
3566,0.2553417
3567,0.14049084
3568,0.23239598
3569,0.24601443
3570,0.24621332
3571,0.1843231
3572,0.24693322
3573,0.1589435
3574,0.20301475
3575,0.28697804
3576,0.24102575
3577,0.11273174
3578,0.5762872
3579,0.16345929
3580,0.5888275
3581,0.307428
3582,0.14824092
3583,0.6308385
3584,0.109963655
3585,0.49087512
3586,0.09554841
3587,0.19475874
3588,0.22208437
3589,0.24767174
3590,0.54554796
3591,0.20515919
3592,0.14597106
3593,0.51515776
3594,0.32631883
3595,0.21050319
3596,0.22748032
3597,0.21462132
3598,0.21615355
3599,0.4609642
3600,0.11772167
3601,0.14297003
3602,0.45126167
3603,0.51900154
3604,0.41797698
3605,0.29839414
3606,0.20190988
3607,0.22301987
3608,0.44909948
3609,0.5490252
3610,0.091627404
3611,0.11917085
3612,0.26820377
3613,0.20319767
3614,0.2727549
3615,0.21805868
3616,0.38498706
3617,0.27457002
3618,0.22061676
3619,0.2913081
3620,0.23485602
3621,0.17428789
3622,0.14615221
3623,0.31704152
3624,0.3421629
3625,0.24434887
3626,0.15118402
3627,0.20381446
3628,0.46224573
3629,0.4251889
3630,0.41396895
3631,0.3257749
3632,0.44817293
3633,0.10662957
3634,0.15588972
3635,0.100298844
3636,0.17164272
3637,0.08253168
3638,0.3358418
3639,0.21660824
3640,0.25245008
3641,0.52611125
3642,0.26441547
3643,0.22534582
3644,0.29482993
3645,0.19214888
3646,0.23156393
3647,0.23525912
3648,0.25038144
3649,0.22200154
3650,0.38806948
3651,0.41760552
3652,0.26031289
3653,0.17556982
3654,0.20476308
3655,0.12256813
3656,0.13567823
3657,0.44493118
3658,0.33806986
3659,0.23343027
3660,0.21783115
3661,0.1840096
3662,0.36709726
3663,0.12151539
3664,0.65605026
3665,0.17916462
3666,0.122988515
3667,0.22829379
3668,0.17519787
3669,0.13568613
3670,0.121507026
3671,0.24248426
3672,0.24642211
3673,0.3401675
3674,0.33215788
3675,0.44258887
3676,0.33632776
3677,0.13394175
3678,0.20741656
3679,0.42395344
3680,0.2682782
3681,0.23499797
3682,0.23622718
3683,0.23222627
3684,0.25502452
3685,0.34148902
3686,0.11102903
3687,0.28959143
3688,0.10094919
3689,0.5487585
3690,0.70301986
3691,0.5919582
3692,0.16923265
3693,0.101019874
3694,0.2270881
3695,0.18815514
3696,0.34489125
3697,0.2889386
3698,0.21012002
3699,0.39520475
3700,0.23968859
3701,0.4804627
3702,0.33688638
3703,0.1981037
3704,0.16568157
3705,0.096089564
3706,0.406492
3707,0.41455254
3708,0.2968932
3709,0.23517314
3710,0.29185152
3711,0.39394945
3712,0.23013614
3713,0.29723075
3714,0.23067334
3715,0.20150149
3716,0.2496773
3717,0.13011608
3718,0.22311364
3719,0.18575996
3720,0.395254
3721,0.16924107
3722,0.11440386
3723,0.1779821
3724,0.64571774
3725,0.24447699
3726,0.41271564
3727,0.34715065
3728,0.29152957
3729,0.23378313
3730,0.67363733
3731,0.39800695
3732,0.227979
3733,0.444867
3734,0.27410623
3735,0.20473439
3736,0.33588237
3737,0.26931772
3738,0.14184858
3739,0.20634429
3740,0.23754992
3741,0.4653317
3742,0.25335827
3743,0.46230763
3744,0.21432748
3745,0.49740607
3746,0.17121261
3747,0.26584733
3748,0.32722047
3749,0.19639601
3750,0.44914165
3751,0.35463852
3752,0.31218705
3753,0.45690742
3754,0.3224168
3755,0.23569663
3756,0.57835805
3757,0.17446256
3758,0.35414696
3759,0.60370153
3760,0.1726001
3761,0.15294814
3762,0.22567609
3763,0.22981319
3764,0.5976295
3765,0.50188535
3766,0.29184458
3767,0.2564774
3768,0.3875298
3769,0.20077851
3770,0.40765825
3771,0.2678056
3772,0.25069827
3773,0.08599448
3774,0.5409863
3775,0.24640721
3776,0.33562797
3777,0.48459193
3778,0.46973854
3779,0.14738952
3780,0.30378026
3781,0.4718585
3782,0.3521623
3783,0.24677494
3784,0.45576602
3785,0.254369
3786,0.12451652
3787,0.2449891
3788,0.1757893
3789,0.3849576
3790,0.36985153
3791,0.3071834
3792,0.2613808
3793,0.60780084
3794,0.13416247
3795,0.3350963
3796,0.33671358
3797,0.30690095
3798,0.17791682
3799,0.22145188
3800,0.18888345
3801,0.35925454
3802,0.30507192
3803,0.47607288
3804,0.35550714
3805,0.31493998
3806,0.39329445
3807,0.21972337
3808,0.149352
3809,0.44994628
3810,0.31761307
3811,0.2778735
3812,0.16620144
3813,0.17904681
3814,0.31776035
3815,0.299168
3816,0.20942143
3817,0.5713862
3818,0.11354323
3819,0.19532469
3820,0.40098268
3821,0.17157885
3822,0.16610225
3823,0.08808447
3824,0.12522487
3825,0.17230533
3826,0.24025425
3827,0.13703856
3828,0.2284425
3829,0.24801156
3830,0.22278811
3831,0.23096855
3832,0.4015736
3833,0.18709713
3834,0.6359289
3835,0.5871839
3836,0.4362443
3837,0.5323414
3838,0.175758
3839,0.28755206
3840,0.2136187
3841,0.20669211
3842,0.25513217
3843,0.11556058
3844,0.40509087
3845,0.18050855
3846,0.18071489
3847,0.19875093
3848,0.1789702
3849,0.18787287
3850,0.20497088
3851,0.19184634
3852,0.13884297
3853,0.41950256
3854,0.23657198
3855,0.24429618
3856,0.25781083
3857,0.55228883
3858,0.34720087
3859,0.31823176
3860,0.14116679
3861,0.16761902
3862,0.11652459
3863,0.46901348
3864,0.1467624
3865,0.20917173
3866,0.14890227
3867,0.5714297
3868,0.22199152
3869,0.17614895
3870,0.118079
3871,0.24416538
3872,0.639638
3873,0.18931745
3874,0.3011857
3875,0.32184374
3876,0.4239465
3877,0.7291445
3878,0.24279799
3879,0.2526258
3880,0.25627035
3881,0.267813
3882,0.49139017
3883,0.20363669
3884,0.6729957
3885,0.13253848
3886,0.5389899
3887,0.084860675
3888,0.55760187
3889,0.45009044
3890,0.31918827
3891,0.4100733
3892,0.14113507
3893,0.4269701
3894,0.13225898
3895,0.24503854
3896,0.14496441
3897,0.32532772
3898,0.1538114
3899,0.23618598
3900,0.24371488
3901,0.23754293
3902,0.17558512
3903,0.1868691
3904,0.20081562
3905,0.17379092
3906,0.2264188
3907,0.40792137
3908,0.23560421
3909,0.4399431
3910,0.16724543
3911,0.25038335
3912,0.1714922
3913,0.5242205
3914,0.33535072
3915,0.29724804
3916,0.11168354
3917,0.4745407
3918,0.13221648
3919,0.48947632
3920,0.26239327
3921,0.16985218
3922,0.20912984
3923,0.17401867
3924,0.26999366
3925,0.4069928
3926,0.37407988
3927,0.23491558
3928,0.17932118
3929,0.55269194
3930,0.11886045
3931,0.15762775
3932,0.25030145
3933,0.20421793
3934,0.30653098
3935,0.39305297
3936,0.11842907
3937,0.23657805
3938,0.4305652
3939,0.24330679
3940,0.2283917
3941,0.22861758
3942,0.26063657
3943,0.55686736
3944,0.24691035
3945,0.47342137
3946,0.14264964
3947,0.36303195
3948,0.17850094
3949,0.23398632
3950,0.23884268
3951,0.2351341
3952,0.39687353
3953,0.2617875
3954,0.27111873
3955,0.10358325
3956,0.28029436
3957,0.22466709
3958,0.21162409
3959,0.31079417
3960,0.119977914
3961,0.32139364
3962,0.42543504
3963,0.26221585
3964,0.11172967
3965,0.20539476
3966,0.17553116
3967,0.45082968
3968,0.3112647
3969,0.19507174
3970,0.25953224
3971,0.08556657
3972,0.07695838
3973,0.2949528
3974,0.11003385
3975,0.3511496
3976,0.20198216
3977,0.37815404
3978,0.30165672
3979,0.20845751
3980,0.38160858
3981,0.19089387
3982,0.22902147
3983,0.3717874
3984,0.40853962
3985,0.4349798
3986,0.19383542
3987,0.1021537
3988,0.41601074
3989,0.4596795
3990,0.4187664
3991,0.19341792
3992,0.1355626
3993,0.15024856
3994,0.20973668
3995,0.6490745
3996,0.3575675
3997,0.5342821
3998,0.36052874
3999,0.24878809
4000,0.45906445
4001,0.21458258
4002,0.1253028
4003,0.33844018
4004,0.15826291
4005,0.18598856
4006,0.16352636
4007,0.44371948
4008,0.24423242
4009,0.33193147
4010,0.15401152
4011,0.23021533
4012,0.14626706
4013,0.1895147
4014,0.10750639
4015,0.2667404
4016,0.112142965
4017,0.20777388
4018,0.39470828
4019,0.30040058
4020,0.35076034
4021,0.15305239
4022,0.1689252
4023,0.22932482
4024,0.16514808
4025,0.20060594
4026,0.113645405
4027,0.30767247
4028,0.28019387
4029,0.2005141
4030,0.46751663
4031,0.23878004
4032,0.18642105
4033,0.21700801
4034,0.29089695
4035,0.26707026
4036,0.27156958
4037,0.21180128
4038,0.3117966
4039,0.4503464
4040,0.24241197
4041,0.11808871
4042,0.68084645
4043,0.12043768
4044,0.19714838
4045,0.5686416
4046,0.40330535
4047,0.21843982
4048,0.17415564
4049,0.40031075
4050,0.26693374
4051,0.20436086
4052,0.62403595
4053,0.45906648
4054,0.16985308
4055,0.20883055
4056,0.20594811
4057,0.6274326
4058,0.19293648
4059,0.1876835
4060,0.53213394
4061,0.16549866
4062,0.42870057
4063,0.23413679
4064,0.102705106
4065,0.17830057
4066,0.20969367
4067,0.26984698
4068,0.32479283
4069,0.43144998
4070,0.19410533
4071,0.41065353
4072,0.16704944
4073,0.4590752
4074,0.19301338
4075,0.22872809
4076,0.2006992
4077,0.2901521
4078,0.22620042
4079,0.3617802
4080,0.2161624
4081,0.18527007
4082,0.6163714
4083,0.24194387
4084,0.098480515
4085,0.19765356
4086,0.71570396
4087,0.5616003
4088,0.23553586
4089,0.37298626
4090,0.3155555
4091,0.23638459
4092,0.24718292
4093,0.5051438
4094,0.21525194
4095,0.22386135
4096,0.21231426
4097,0.18613032
4098,0.56077003
4099,0.17832956
4100,0.4038979
4101,0.23416531
4102,0.4634946
4103,0.70724905
4104,0.18623312
4105,0.33834776
4106,0.28163114
4107,0.20774831
4108,0.262201
4109,0.10427756
4110,0.17344455
4111,0.40555468
4112,0.47984907
4113,0.43041563
4114,0.31851754
4115,0.1923561
4116,0.17146267
4117,0.32140553
4118,0.2103911
4119,0.33283484
4120,0.18501735
4121,0.23408154
4122,0.39839655
4123,0.26267835
4124,0.5673413
4125,0.22089575
4126,0.24435362
4127,0.4039926
4128,0.43619576
4129,0.25084913
4130,0.19965632
4131,0.1947354
4132,0.13368163
4133,0.14203206
4134,0.2228267
4135,0.3188579
4136,0.16821955
4137,0.31621012
4138,0.40948611
4139,0.23343349
4140,0.14806934
4141,0.24964164
4142,0.24992225
4143,0.41245124
4144,0.45979184
4145,0.36004254
4146,0.16511011
4147,0.14752547
4148,0.16392785
4149,0.251548
4150,0.2655425
4151,0.28830236
4152,0.15984644
4153,0.16029838
4154,0.10495207
4155,0.32172534
4156,0.42121783
4157,0.15933314
4158,0.22758837
4159,0.23428117
4160,0.27719024
4161,0.7083924
4162,0.18724598
4163,0.21692972
4164,0.16768233
4165,0.6232382
4166,0.112458356
4167,0.32126796
4168,0.59807974
4169,0.4615139
4170,0.09262963
4171,0.16559125
4172,0.25300878
4173,0.21432152
4174,0.20187886
4175,0.4174444
4176,0.2573621
4177,0.24128772
4178,0.23830609
4179,0.37376243
4180,0.20851536
4181,0.10739373
4182,0.7239884
4183,0.24381982
4184,0.22818717
4185,0.4374607
4186,0.27800995
4187,0.38481337
4188,0.31674784
4189,0.46161672
4190,0.50364953
4191,0.5144976
4192,0.25904033
4193,0.17701124
4194,0.44673774
4195,0.3055947
4196,0.2980107
4197,0.16746902
4198,0.46061167
4199,0.5287658
4200,0.18267167
4201,0.32281417
4202,0.2001798
4203,0.17707704
4204,0.26757023
4205,0.39291537
4206,0.48126066
4207,0.11381765
4208,0.18112248
4209,0.24164602
4210,0.35111666
4211,0.31220034
4212,0.2607223
4213,0.15593354
4214,0.3949255
4215,0.40264222
4216,0.23286149
4217,0.30568612
4218,0.3267099
4219,0.12974887
4220,0.08069358
4221,0.18787067
4222,0.44844607
4223,0.15972778
4224,0.27589032
4225,0.14190678
4226,0.15883026
4227,0.40138397
4228,0.4010775
4229,0.43915063
4230,0.21974972
4231,0.21942833
4232,0.14490245
4233,0.35765812
4234,0.2130102
4235,0.21822025
4236,0.42276067
4237,0.5198348
4238,0.6320904
4239,0.15931892
4240,0.53184754
4241,0.32771936
4242,0.4123837
4243,0.19821568
4244,0.49397236
4245,0.23899394
4246,0.1321609
4247,0.21992703
4248,0.4088513
4249,0.38944107
4250,0.21501178
4251,0.29851043
4252,0.61071366
4253,0.301438
4254,0.14739838
4255,0.17518604
4256,0.37819207
4257,0.22848554
4258,0.25144348
4259,0.17588174
4260,0.17077652
4261,0.4631222
4262,0.23988786
4263,0.353552
4264,0.39858606
4265,0.29392222
4266,0.27061212
4267,0.0908369
4268,0.23137055
4269,0.2042103
4270,0.19465487
4271,0.17973779
4272,0.23348776
4273,0.21211623
4274,0.21387835
4275,0.23458141
4276,0.30419648
4277,0.16960707
4278,0.123880476
4279,0.2071651
4280,0.2433254
4281,0.14916149
4282,0.10659562
4283,0.2478588
4284,0.19131891
4285,0.17139904
4286,0.22000915
4287,0.13945952
4288,0.464135
4289,0.17318603
4290,0.124837205
4291,0.42192408
4292,0.20377107
4293,0.1609817
4294,0.1969485
4295,0.2545825
4296,0.27465656
4297,0.2083033
4298,0.17871806
4299,0.15070352
4300,0.22942968
4301,0.41177732
4302,0.11475787
4303,0.3035904
4304,0.111291565
4305,0.4621959
4306,0.18206397
4307,0.27987695
4308,0.41449407
4309,0.2854879
4310,0.3257665
4311,0.21327479
4312,0.32523078
4313,0.21206933
4314,0.44700593
4315,0.30491838
4316,0.36089912
4317,0.22611661
4318,0.21052437
4319,0.24577294
4320,0.17731455
4321,0.55249614
4322,0.13750173
4323,0.2940333
4324,0.33498165
4325,0.21976788
4326,0.23086105
4327,0.26906115
4328,0.18616451
4329,0.20100154
4330,0.2368229
4331,0.08861682
4332,0.21477069
4333,0.13600145
4334,0.17154366
4335,0.25772917
4336,0.325515
4337,0.2892809
4338,0.20764999
4339,0.12524472
4340,0.14051473
4341,0.25278974
4342,0.22600165
4343,0.2827842
4344,0.21305574
4345,0.1873463
4346,0.13804474
4347,0.24195825
4348,0.17182456
4349,0.1900892
4350,0.2386976
4351,0.21144482
4352,0.41243866
4353,0.3168878
4354,0.5490338
4355,0.40978676
4356,0.16355784
4357,0.5214883
4358,0.2493531
4359,0.41107768
4360,0.27384713
4361,0.1731333
4362,0.20770644
4363,0.256658
4364,0.20749561
4365,0.18010221
4366,0.21481887
4367,0.2015988
4368,0.27753955
4369,0.14282346
4370,0.1731149
4371,0.393819
4372,0.2618935
4373,0.24294981
4374,0.18152432
4375,0.17013274
4376,0.25136194
4377,0.2485497
4378,0.08520692
4379,0.1761262
4380,0.23996763
4381,0.6990485
4382,0.24108046
4383,0.3073586
4384,0.17339088
4385,0.24942732
4386,0.20401202
4387,0.5224371
4388,0.6909767
4389,0.40031978
4390,0.3030335
4391,0.22905637
4392,0.30007944
4393,0.26019388
4394,0.22785501
4395,0.22743478
4396,0.2488405
4397,0.20614271
4398,0.5358547
4399,0.08544858
4400,0.6294641
4401,0.31168187
4402,0.19448401
4403,0.31509143
4404,0.31215015
4405,0.34873885
4406,0.18716273
4407,0.27080998
4408,0.67330354
4409,0.12121036
4410,0.25965896
4411,0.47383168
4412,0.32568365
4413,0.54540974
4414,0.3412326
4415,0.33407015
4416,0.22424594
4417,0.060828116
4418,0.44922218
4419,0.2495629
4420,0.6088135
4421,0.11108267
4422,0.3160076
4423,0.07731116
4424,0.26824084
4425,0.6411171
4426,0.44299582
4427,0.17974004
4428,0.39149544
4429,0.18332954
4430,0.17438689
4431,0.2502379
4432,0.27007747
4433,0.25320464
4434,0.24096301
4435,0.2479037
4436,0.2301173
4437,0.14720218
4438,0.5874351
4439,0.44188255
4440,0.13189326
4441,0.1933096
4442,0.4018439
4443,0.12849692
4444,0.5680519
4445,0.320199
4446,0.33008197
4447,0.24323669
4448,0.112265676
4449,0.23606119
4450,0.4605008
4451,0.4532176
4452,0.28882647
4453,0.10038244
4454,0.1560912
4455,0.458347
4456,0.20700231
4457,0.26974228
4458,0.261871
4459,0.20359428
4460,0.1563031
4461,0.2905087
4462,0.2504201
4463,0.4201772
4464,0.19958514
4465,0.17589414
4466,0.25459293
4467,0.21579324
4468,0.17429338
4469,0.22611545
4470,0.5684303
4471,0.2649871
4472,0.2788759
4473,0.3714311
4474,0.35858467
4475,0.4700482
4476,0.25073653
4477,0.46105865
4478,0.15229356
4479,0.1976882
4480,0.4772967
4481,0.088199265
4482,0.21910742
4483,0.5295527
4484,0.24092469
4485,0.6935572
4486,0.14552534
4487,0.17449316
4488,0.25526717
4489,0.26602557
4490,0.4050604
4491,0.3295989
4492,0.59879076
4493,0.22051832
4494,0.20107998
4495,0.3805428
4496,0.12713814
4497,0.30068636
4498,0.23488519
4499,0.33240768
4500,0.6319936
4501,0.15623611
4502,0.42092323
4503,0.29080585
4504,0.20465322
4505,0.24733652
4506,0.106958225
4507,0.31589597
4508,0.14571981
4509,0.15564479
4510,0.086283244
4511,0.66374284
4512,0.5179993
4513,0.20539641
4514,0.13169046
4515,0.22158952
4516,0.33679274
4517,0.2783499
4518,0.15434442
4519,0.64936644
4520,0.27357757
4521,0.18297233
4522,0.16786246
4523,0.21476948
4524,0.28394994
4525,0.4311514
4526,0.25754267
4527,0.17628758
4528,0.41896322
4529,0.35589656
4530,0.14984433
4531,0.23584148
4532,0.36459225
4533,0.19595703
4534,0.37827063
4535,0.17093731
4536,0.26081854
4537,0.25351
4538,0.1708685
4539,0.13502903
4540,0.120915964
4541,0.25666487
4542,0.21042661
4543,0.21707428
4544,0.39891014
4545,0.3786176
4546,0.1572615
4547,0.28909957
4548,0.08046791
4549,0.4431853
4550,0.2851555
4551,0.23792805
4552,0.17062826
4553,0.41713467
4554,0.35063106
4555,0.27282524
4556,0.13491923
4557,0.1670773
4558,0.3173961
4559,0.47229713
4560,0.2026846
4561,0.19030899
4562,0.21980514
4563,0.26808316
4564,0.47237238
4565,0.27248168
4566,0.4782274
4567,0.21475182
4568,0.29434565
4569,0.16394718
4570,0.21330027
4571,0.29788524
4572,0.15743305
4573,0.13522442
4574,0.23056668
4575,0.25467575
4576,0.334935
4577,0.1932861
4578,0.20578548
4579,0.5450364
4580,0.4461032
4581,0.12788506
4582,0.23837084
4583,0.33390215
4584,0.119359545
4585,0.14971179
4586,0.3253271
4587,0.19099718
4588,0.20211285
4589,0.32617238
4590,0.123682864
4591,0.122731276
4592,0.27672222
4593,0.23839508
4594,0.18300797
4595,0.29148066
4596,0.2247273
4597,0.27769142
4598,0.2906445
4599,0.659927
4600,0.27697712
4601,0.08594744
4602,0.1153232
4603,0.1883102
4604,0.2682818
4605,0.16599606
4606,0.08211178
4607,0.21651548
4608,0.32853433
4609,0.14292845
4610,0.3674937
4611,0.38772905
4612,0.40167797
4613,0.22168377
4614,0.2083635
4615,0.16605996
4616,0.22726022
4617,0.47359145
4618,0.17826657
4619,0.179244
4620,0.32357708
4621,0.15094803
4622,0.20322028
4623,0.22578429
4624,0.18644455
4625,0.13650648
4626,0.19836994
4627,0.18447328
4628,0.3129204
4629,0.25296894
4630,0.42572296
4631,0.25094485
4632,0.15351416
4633,0.18629478
4634,0.24654144
4635,0.29993203
4636,0.1665995
4637,0.3767174
4638,0.264156
4639,0.5599501
4640,0.29627967
4641,0.3274012
4642,0.25522292
4643,0.46657127
4644,0.14175344
4645,0.13370563
4646,0.40696442
4647,0.26356196
4648,0.24907628
4649,0.23364581
4650,0.25572705
4651,0.41048223
4652,0.59980536
4653,0.10403549
4654,0.16121842
4655,0.09918202
4656,0.31778634
4657,0.2928578
4658,0.47354698
4659,0.6574871
4660,0.2208465
4661,0.20802991
4662,0.6689886
4663,0.24227439
4664,0.114519835
4665,0.2459875
4666,0.28582364
4667,0.46111044
4668,0.1881376
4669,0.21150048
4670,0.23629333
4671,0.21953714
4672,0.515992
4673,0.10114182
4674,0.30887753
4675,0.18176243
4676,0.2855566
4677,0.3287883
4678,0.13308673
4679,0.2752138
4680,0.26843044
4681,0.32718506
4682,0.25426748
4683,0.19628702
4684,0.17038819
4685,0.5720066
4686,0.31842005
4687,0.1642686
4688,0.31742653
4689,0.36009818
4690,0.25938094
4691,0.30384028
4692,0.18844715
4693,0.09407973
4694,0.11406405
4695,0.30494857
4696,0.2530394
4697,0.19616878
4698,0.17106451
4699,0.24177216
4700,0.24153739
4701,0.10364424
4702,0.20316273
4703,0.15419859
4704,0.31865013
4705,0.1462924
4706,0.32825726
4707,0.38400003
4708,0.098198146
4709,0.18810411
4710,0.3651014
4711,0.43077543
4712,0.598142
4713,0.24856625
4714,0.1449877
4715,0.30771184
4716,0.20019878
4717,0.22385696
4718,0.29035002
4719,0.21505986
4720,0.23932207
4721,0.1362606
4722,0.31174162
4723,0.07524763
4724,0.27959463
4725,0.34093398
4726,0.19972171
4727,0.3352881
4728,0.3115811
4729,0.3725174
4730,0.22337066
4731,0.19086279
4732,0.47441688
4733,0.15499526
4734,0.24280731
4735,0.6406727
4736,0.3144626
4737,0.22657678
4738,0.1117774
4739,0.14713076
4740,0.12920788
4741,0.4202295
4742,0.2779177
4743,0.6900214
4744,0.23887947
4745,0.2935168
4746,0.7869338
4747,0.1466501
4748,0.6640733
4749,0.08130011
4750,0.21158749
4751,0.22368732
4752,0.43748972
4753,0.15071367
4754,0.22459142
4755,0.2569108
4756,0.29661494
4757,0.45978776
4758,0.34170324
4759,0.2162072
4760,0.24708211
4761,0.3171846
4762,0.49877125
4763,0.15075718
4764,0.14528963
4765,0.37312236
4766,0.24558397
4767,0.12826169
4768,0.33560407
4769,0.15880994
4770,0.17363699
4771,0.17326711
4772,0.14740716
4773,0.40351683
4774,0.22751097
4775,0.42062214
4776,0.24048036
4777,0.23893254
4778,0.448164
4779,0.49793586
4780,0.245727
4781,0.22674774
4782,0.14973697
4783,0.39154568
4784,0.3788106
4785,0.4140149
4786,0.18455599
4787,0.37393126
4788,0.13077654
4789,0.21450114
4790,0.36567807
4791,0.32582092
4792,0.39130706
4793,0.29892367
4794,0.1805821
4795,0.28621128
4796,0.2265039
4797,0.14172901
4798,0.4146412
4799,0.318243
4800,0.53396463
4801,0.39424935
4802,0.21335714
4803,0.15944983
4804,0.36987966
4805,0.6606174
4806,0.2930904
4807,0.09455434
4808,0.21408674
4809,0.5156029
4810,0.38896215
4811,0.11842038
4812,0.41332814
4813,0.55393887
4814,0.14252464
4815,0.20026532
4816,0.29623723
4817,0.23717895
4818,0.29667535
4819,0.08680304
4820,0.28338557
4821,0.23214537
4822,0.23073512
4823,0.097019374
4824,0.15401341
4825,0.31301576
4826,0.5473394
4827,0.2519199
4828,0.23645097
4829,0.22338046
4830,0.20796934
4831,0.113821745
4832,0.312336
4833,0.18851428
4834,0.45760974
4835,0.22784333
4836,0.37951744
4837,0.080602415
4838,0.14605546
4839,0.1828776
4840,0.29889175
4841,0.5264518
4842,0.08389842
4843,0.21098974
4844,0.16793208
4845,0.13707617
4846,0.30072024
4847,0.22488217
4848,0.45350406
4849,0.21113028
4850,0.23431505
4851,0.20699778
4852,0.21483989
4853,0.19401337
4854,0.24424633
4855,0.31659147
4856,0.2353338
4857,0.25470853
4858,0.124755174
4859,0.62919456
4860,0.29622683
4861,0.21111017
4862,0.17442846
4863,0.2954995
4864,0.09412784
4865,0.69540405
4866,0.17108284
4867,0.24765451
4868,0.41562107
4869,0.6652646
4870,0.39844194
4871,0.18674092
4872,0.1754575
4873,0.18609163
4874,0.46388713
4875,0.31636557
4876,0.17937133
4877,0.29810795
4878,0.44958284
4879,0.18198149
4880,0.2193458
4881,0.1456483
4882,0.25554386
4883,0.54191834
4884,0.22883606
4885,0.32812756
